"customer_id","orders","revenue","avg_order_value"
"13200","4","1252.7500","17.8964285714285714"
"13203","4","1205.0000","15.2531645569620253"
"13207","2","330.4200","20.6512500000000000"
"13208","6","1918.3500","8.6024663677130045"
"13209","8","9503.6700","20.3504710920770878"
"13210","1","420.0800","15.5585185185185185"
"13211","3","1353.7200","19.9076470588235294"
"13212","3","1275.6400","5.7983636363636364"
"13213","5","1965.6700","16.9454310344827586"
"13216","1","402.8600","67.1433333333333333"
"13217","3","825.0400","137.5066666666666667"
"13218","1","77.6400","12.9400000000000000"
"13220","4","983.0900","32.7696666666666667"
"13221","2","1538.0800","14.5101886792452830"
"13223","2","264.0000","44.0000000000000000"
"13224","2","3149.0900","19.8055974842767296"
"13225","7","11975.4600","184.2378461538461538"
"13226","1","172.5600","7.5026086956521739"
"13227","1","277.2000","27.7200000000000000"
"13228","1","358.0000","179.0000000000000000"
"13229","1","246.3000","16.4200000000000000"
"13230","14","4617.3200","5.1076548672566372"
"13232","7","1954.7400","6.7872916666666667"
"13233","2","879.2000","15.1586206896551724"
"13235","1","1796.9400","20.4197727272727273"
"13236","2","1228.2500","20.8177966101694915"
"13238","4","1040.6300","21.2373469387755102"
"13239","1","449.1000","14.4870967741935484"
"13240","4","1092.0700","10.2062616822429907"
"13242","3","644.8000","20.8000000000000000"
"13243","1","823.6300","10.9817333333333333"
"13244","1","203.9900","4.9753658536585366"
"13245","1","677.8000","27.1120000000000000"
"13246","6","2835.8900","14.6179896907216495"
"13247","4","593.5200","19.7840000000000000"
"13248","2","664.8000","17.4947368421052632"
"13249","3","1083.0600","29.2718918918918919"
"13253","2","1653.4400","31.1969811320754717"
"13255","2","643.4100","32.1705000000000000"
"13256","1","0.0000","0.00000000000000000000"
"13258","3","1291.9600","22.6659649122807018"
"13259","1","517.8100","3.8642537313432836"
"13260","1","1021.6200","92.8745454545454545"
"13261","2","1454.1000","103.8642857142857143"
"13262","1","264.3100","17.6206666666666667"
"13263","35","13238.0200","4.7635912198632602"
"13265","5","3170.7200","24.5792248062015504"
"13266","12","5918.9100","22.2515413533834586"
"13267","19","7932.1900","22.6634000000000000"
"13268","11","5246.0900","7.5592074927953890"
"13269","15","9665.0400","19.8054098360655738"
"13270","1","1180.0000","590.0000000000000000"
"13271","1","323.6900","2.3287050359712230"
"13272","2","438.6700","18.2779166666666667"
"13273","1","326.7600","12.5676923076923077"
"13276","2","1006.0900","18.2925454545454545"
"13277","4","258.4000","32.3000000000000000"
"13278","1","788.9800","11.9542424242424242"
"13279","1","160.1300","13.3441666666666667"
"13280","3","1242.1200","10.1813114754098361"
"13282","3","1582.6400","33.6731914893617021"
"13283","2","102.1600","12.7700000000000000"
"13284","1","293.6300","15.4542105263157895"
"13285","4","4117.2000","14.6000000000000000"
"13291","1","547.2000","8.6857142857142857"
"13292","2","785.4800","19.6370000000000000"
"13294","2","1220.0800","15.8451948051948052"
"13295","1","201.2000","20.1200000000000000"
"13296","1","97.9000","16.3166666666666667"
"13297","4","3195.0700","33.6323157894736842"
"13298","1","720.0000","180.0000000000000000"
"13299","1","381.3000","42.3666666666666667"
"13300","1","592.8400","19.1238709677419355"
"13301","4","1182.4900","9.0960769230769231"
"13302","1","63.7500","63.7500000000000000"
"13304","1","330.4200","14.3660869565217391"
"13305","10","3169.2100","25.9771311475409836"
"13307","1","15.0000","15.0000000000000000"
"13308","3","2263.2000","26.9428571428571429"
"13309","5","2019.8900","14.4277857142857143"
"13310","3","1931.6300","15.5776612903225806"
"13311","2","1041.3200","22.6373913043478261"
"13313","5","2459.4600","20.6677310924369748"
"13314","3","1067.1000","13.0134146341463415"
"13316","4","8721.1700","72.0757851239669421"
"13317","6","3224.3500","18.3201704545454545"
"13318","3","1622.7600","40.5690000000000000"
"13319","26","18834.5700","24.4604805194805195"
"13320","4","1977.7000","14.7589552238805970"
"13321","2","1003.2600","52.8031578947368421"
"13322","1","254.5800","7.4876470588235294"
"13323","5","1059.8500","33.1203125000000000"
"13324","10","10377.8500","108.1026041666666667"
"13325","1","841.3000","60.0928571428571429"
"13327","8","6707.8200","34.3990769230769231"
"13328","1","1493.8800","74.6940000000000000"
"13329","2","1296.9600","48.0355555555555556"
"13330","3","1595.5800","23.8146268656716418"
"13332","1","391.5000","16.3125000000000000"
"13334","3","6033.7800","14.1306323185011710"
"13336","1","1152.8400","15.7923287671232877"
"13338","1","893.2700","29.7756666666666667"
"13339","1","1177.4200","16.1290410958904110"
"13340","7","15395.3200","77.3634170854271357"
"13341","1","941.9500","17.7726415094339623"
"13343","1","597.9800","19.2896774193548387"
"13344","3","3582.2400","20.7065895953757225"
"13345","1","474.9000","20.6478260869565217"
"13347","1","602.0800","43.0057142857142857"
"13348","1","387.3600","17.6072727272727273"
"13349","1","378.8000","16.4695652173913043"
"13350","2","1540.1000","24.0640625000000000"
"13351","1","713.8900","24.6168965517241379"
"13352","1","535.2200","16.7256250000000000"
"13354","1","1105.1900","15.5660563380281690"
"13355","1","1117.7000","23.2854166666666667"
"13356","1","1236.7600","17.9240579710144928"
"13357","1","909.7100","6.6402189781021898"
"13358","1","618.1700","15.8505128205128205"
"13359","1","599.0600","19.9686666666666667"
"13362","4","4210.7400","18.8822421524663677"
"13363","2","1444.1800","16.5997701149425287"
"13364","1","246.8600","12.3430000000000000"
"13365","2","3295.6100","18.5146629213483146"
"13366","1","56.1600","56.1600000000000000"
"13368","2","884.1000","21.5634146341463415"
"13369","1","534.5600","23.2417391304347826"
"13370","1","1038.3700","20.3601960784313725"
"13372","1","571.2400","16.8011764705882353"
"13373","3","5126.2200","21.0090983606557377"
"13375","1","1378.2900","21.2044615384615385"
"13376","3","1454.7400","19.6586486486486486"
"13379","3","865.3500","6.0513986013986014"
"13381","6","5986.0600","22.4197003745318352"
"13382","1","372.7300","15.5304166666666667"
"13384","7","5952.8100","28.0792924528301887"
"13385","1","692.5800","15.0560869565217391"
"13388","2","1059.7100","21.6267346938775510"
"13389","3","1114.3800","15.4775000000000000"
"13390","1","562.0800","40.1485714285714286"
"13391","1","119.6000","59.8000000000000000"
"13394","8","3296.9300","15.8506250000000000"
"13395","1","410.7800","14.1648275862068966"
"13396","2","2113.7000","32.5184615384615385"
"13397","5","2475.9200","45.0167272727272727"
"13398","1","860.6400","20.4914285714285714"
"13402","2","852.9100","15.5074545454545455"
"13403","1","120.0000","30.0000000000000000"
"13404","2","282.4900","21.7300000000000000"
"13405","3","1064.2910","23.6509111111111111"
"13408","62","48612.4500","62.0848659003831418"
"13410","5","1409.0600","36.1297435897435897"
"13411","1","450.5000","14.0781250000000000"
"13414","3","2360.1000","76.1322580645161290"
"13416","2","984.5000","37.8653846153846154"
"13417","2","837.9300","22.0507894736842105"
"13418","18","9163.5400","20.4543303571428571"
"13419","1","377.0000","15.7083333333333333"
"13420","2","220.1500","18.3458333333333333"
"13421","2","3105.8500","20.2996732026143791"
"13422","1","4204.3700","21.6720103092783505"
"13425","3","2293.4700","20.8497272727272727"
"13426","10","6154.8100","26.4154935622317597"
"13427","3","722.9800","19.5400000000000000"
"13428","1","377.4800","3.4316363636363636"
"13429","4","1696.0000","15.1428571428571429"
"13430","2","1001.6300","15.6504687500000000"
"13431","2","2209.3800","28.3253846153846154"
"13434","2","1912.5600","70.8355555555555556"
"13435","7","6770.8900","42.3180625000000000"
"13436","1","312.2300","17.3461111111111111"
"13437","7","5152.4100","20.4460714285714286"
"13439","1","401.3200","5.1451282051282051"
"13441","1","410.8400","21.6231578947368421"
"13447","3","2157.4000","22.0142857142857143"
"13448","6","5505.0200","17.8155987055016181"
"13449","1","609.7800","16.0468421052631579"
"13450","6","2898.7200","30.1950000000000000"
"13451","5","4631.9300","7.0394072948328267"
"13452","2","1180.0000","295.0000000000000000"
"13453","2","528.4600","20.3253846153846154"
"13455","2","1919.3900","24.2960759493670886"
"13456","6","2375.0900","28.2748809523809524"
"13458","14","16401.3400","27.7518443316412860"
"13460","2","306.8000","11.3629629629629630"
"13461","3","1777.8000","48.0486486486486486"
"13462","1","208.8000","17.4000000000000000"
"13464","1","1028.5100","16.3255555555555556"
"13466","1","424.7800","19.3081818181818182"
"13467","2","1401.3200","10.4576119402985075"
"13468","37","9967.0800","20.6357763975155280"
"13470","2","198.0000","16.5000000000000000"
"13471","4","3359.2200","9.8510850439882698"
"13473","2","738.3000","21.0942857142857143"
"13474","1","366.3500","3.8161458333333333"
"13475","4","2107.9300","16.9994354838709677"
"13476","2","1861.9700","24.1814285714285714"
"13477","6","2823.0500","21.0675373134328358"
"13479","2","402.7500","20.1375000000000000"
"13481","5","2871.0200","17.1917365269461078"
"13482","1","234.9200","16.7800000000000000"
"13483","1","140.3400","14.0340000000000000"
"13484","1","429.0000","39.0000000000000000"
"13485","1","759.1800","22.3288235294117647"
"13486","3","1901.0900","16.3887068965517241"
"13487","3","1054.1000","17.8661016949152542"
"13488","13","14165.7800","22.2732389937106918"
"13489","4","643.5600","30.6457142857142857"
"13491","10","1940.8500","14.4839552238805970"
"13492","3","1714.7400","26.7928125000000000"
"13493","2","842.3100","76.5736363636363636"
"13494","1","421.1400","18.3104347826086957"
"13495","5","3157.6100","39.9697468354430380"
"13496","2","881.2100","19.5824444444444444"
"13497","2","508.8500","18.1732142857142857"
"13499","5","2081.8500","28.1331081081081081"
"13500","3","1701.5100","17.9106315789473684"
"13501","1","2434.4200","30.8154430379746835"
"13502","3","438.5600","16.2429629629629630"
"13503","1","314.3500","12.5740000000000000"
"13504","1","499.1200","13.8644444444444444"
"13505","4","6725.8400","23.1925517241379310"
"13506","2","667.9200","17.5768421052631579"
"13507","4","3401.0400","15.2513004484304933"
"13508","1","122.3200","8.7371428571428571"
"13509","7","1483.0800","23.5409523809523810"
"13510","4","2638.8400","16.3903105590062112"
"13512","1","380.4200","17.2918181818181818"
"13513","1","295.3500","18.4593750000000000"
"13514","1","258.4000","36.9142857142857143"
"13515","4","1425.0800","16.5706976744186047"
"13516","3","1822.8800","30.3813333333333333"
"13517","3","3173.6200","15.1124761904761905"
"13518","1","887.9800","17.4113725490196078"
"13519","1","237.4000","13.9647058823529412"
"13520","6","4878.3800","39.0270400000000000"
"13521","3","1567.8300","2.7651322751322751"
"13522","1","125.8000","25.1600000000000000"
"13523","5","5931.5900","24.8183682008368201"
"13524","5","1275.2800","24.5246153846153846"
"13525","2","1278.6600","106.5550000000000000"
"13527","7","3806.3700","10.8135511363636364"
"13529","2","462.1600","19.2566666666666667"
"13531","2","674.2000","21.7483870967741935"
"13532","1","276.4100","3.3302409638554217"
"13533","3","330.6700","3.4089690721649485"
"13534","25","9788.5800","21.2333622559652928"
"13536","7","5208.0000","19.5789473684210526"
"13538","7","1592.2500","49.7578125000000000"
"13539","3","960.6400","17.7896296296296296"
"13544","2","490.4000","3.6058823529411765"
"13546","3","854.3700","6.2821323529411765"
"13548","2","933.9000","5.8006211180124224"
"13549","7","1418.9500","17.9613924050632911"
"13551","1","91.8000","22.9500000000000000"
"13552","12","5743.6300","36.1234591194968553"
"13555","4","5596.9300","29.7709042553191489"
"13557","2","793.3400","18.0304545454545455"
"13558","4","893.8400","3.5329644268774704"
"13560","1","278.9800","5.4701960784313725"
"13561","1","426.6100","19.3913636363636364"
"13562","3","2958.4100","24.0521138211382114"
"13563","2","1022.9500","14.6135714285714286"
"13564","3","2788.8800","20.6583703703703704"
"13565","2","426.6100","6.8808064516129032"
"13566","2","1322.9400","5.0111363636363636"
"13568","1","278.6000","4.3531250000000000"
"13569","2","638.1900","4.8716793893129771"
"13570","1","451.5700","9.6078723404255319"
"13571","12","3508.3600","6.5699625468164794"
"13572","1","1893.8500","37.1343137254901961"
"13573","2","403.1700","10.6097368421052632"
"13575","5","966.5300","16.3818644067796610"
"13576","18","11806.3800","59.9308629441624365"
"13577","4","2424.9500","20.2079166666666667"
"13579","2","626.0800","20.1961290322580645"
"13581","1","261.8500","11.9022727272727273"
"13583","1","1358.7000","15.0966666666666667"
"13584","1","167.1500","5.7637931034482759"
"13587","1","745.4000","82.8222222222222222"
"13588","9","3216.8100","13.8060515021459227"
"13589","2","591.6500","16.9042857142857143"
"13590","6","3212.6600","23.6225000000000000"
"13591","3","1773.4500","21.1125000000000000"
"13592","4","452.1000","15.5896551724137931"
"13593","5","4371.0500","17.8410204081632653"
"13594","1","475.5700","15.8523333333333333"
"13596","2","947.9300","4.2318303571428571"
"13598","1","235.0800","4.1242105263157895"
"13599","21","9059.5400","22.3141379310344828"
"13600","1","328.9200","12.1822222222222222"
"13601","2","1014.7000","7.1457746478873239"
"13602","1","759.3900","18.9847500000000000"
"13603","1","313.1100","7.2816279069767442"
"13606","3","459.8900","6.7630882352941176"
"13607","1","1236.0200","7.6771428571428571"
"13610","7","1966.4200","5.5864204545454545"
"13611","3","1823.6700","16.1386725663716814"
"13614","4","2601.5400","8.7593939393939394"
"13615","1","681.0900","18.9191666666666667"
"13617","3","870.6700","12.9950746268656716"
"13618","1","267.6400","13.3820000000000000"
"13621","1","305.1300","10.8975000000000000"
"13623","5","1162.3500","9.4500000000000000"
"13626","1","307.8300","13.3839130434782609"
"13627","5","2419.8600","17.1621276595744681"
"13629","11","10792.6200","133.2422222222222222"
"13630","7","2873.3900","29.0241414141414141"
"13631","11","8739.4800","312.1242857142857143"
"13632","5","3164.5700","14.3844090909090909"
"13634","5","2443.9200","8.7595698924731183"
"13635","1","1587.9900","18.6822352941176471"
"13636","5","1203.1800","14.8540740740740741"
"13637","3","1175.8800","8.6461764705882353"
"13638","1","202.5000","15.5769230769230769"
"13639","1","1420.5000","24.4913793103448276"
"13642","1","467.5200","5.3127272727272727"
"13643","3","1020.4400","19.6238461538461538"
