"customer_id","frequency","monetary","segment"
"16742",2,0.00,"Low Value"
"16743",8,2191.84,"High Value"
"16744",7,1304.76,"High Value"
"16745",18,7170.70,"High Value"
"16746",19,6694.31,"High Value"
"16747",4,826.96,"Mid Value"
"16748",5,1515.90,"High Value"
"16750",5,623.93,"Mid Value"
"16751",1,1764.72,"High Value"
"16752",1,207.50,"Low Value"
"16753",1,223.92,"Low Value"
"16754",1,2002.40,"High Value"
"16755",5,1484.63,"High Value"
"16756",1,239.40,"Low Value"
"16757",1,106.83,"Low Value"
"16758",1,369.34,"Low Value"
"16759",4,772.84,"Mid Value"
"16761",1,316.62,"Low Value"
"16762",3,1501.38,"High Value"
"16763",2,594.90,"Mid Value"
"16764",18,2758.25,"High Value"
"16765",1,34.0,"Low Value"
"16766",2,1145.60,"High Value"
"16767",11,5580.60,"High Value"
"16768",5,458.04,"Low Value"
"16769",1,380.39,"Low Value"
"16770",6,744.90,"Mid Value"
"16771",5,2246.81,"High Value"
"16773",1,171.59,"Low Value"
"16774",5,654.92,"Mid Value"
"16775",11,1695.66,"High Value"
"16776",1,388.28,"Low Value"
"16777",2,226.35,"Low Value"
"16778",2,245.94,"Low Value"
"16779",28,10454.05,"High Value"
"16780",2,425.19,"Low Value"
"16781",2,294.65,"Low Value"
"16782",19,2242.25,"High Value"
"16784",1,107.60,"Low Value"
"16788",2,597.48,"Mid Value"
"16789",1,80.80,"Low Value"
"16790",8,1520.12,"High Value"
"16791",8,1706.28,"High Value"
"16792",2,110.38,"Low Value"
"16793",1,243.84,"Low Value"
"16794",12,1201.51,"High Value"
"16795",1,414.88,"Low Value"
"16796",1,305.62,"Low Value"
"16800",1,1201.49,"High Value"
"16801",5,867.83,"Mid Value"
"16803",1,332.30,"Low Value"
"16804",3,536.99,"Mid Value"
"16805",2,460.59,"Low Value"
"16806",4,801.49,"Mid Value"
"16807",3,1121.59,"High Value"
"16808",2,288.42,"Low Value"
"16809",6,912.74,"Mid Value"
"16810",2,275.64,"Low Value"
"16811",2,547.07,"Mid Value"
"16812",1,479.35,"Low Value"
"16813",10,1692.98,"High Value"
"16814",22,6500.60,"High Value"
"16816",4,417.06,"Low Value"
"16817",13,1446.95,"High Value"
"16818",13,3317.97,"High Value"
"16820",1,497.61,"Low Value"
"16823",1,358.38,"Low Value"
"16824",2,460.64,"Low Value"
"16825",2,775.18,"Mid Value"
"16826",1,341.70,"Low Value"
"16828",2,128.50,"Low Value"
"16829",1,197.22,"Low Value"
"16830",1,325.91,"Low Value"
"16832",3,199.15,"Low Value"
"16833",4,1106.53,"High Value"
"16834",1,413.46,"Low Value"
"16835",2,180.85,"Low Value"
"16836",2,251.87,"Low Value"
"16837",12,3167.73,"High Value"
"16838",3,582.90,"Mid Value"
"16839",39,15357.78,"High Value"
"16841",7,1774.62,"High Value"
"16842",4,1260.44,"High Value"
"16843",17,10183.82,"High Value"
"16846",1,214.32,"Low Value"
"16847",1,193.44,"Low Value"
"16848",1,281.42,"Low Value"
"16849",1,124.57,"Low Value"
"16850",1,332.41,"Low Value"
"16851",3,342.45,"Low Value"
"16852",2,144.91,"Low Value"
"16855",2,328.40,"Low Value"
"16856",1,35.40,"Low Value"
"16858",2,345.89,"Low Value"
"16859",5,473.14,"Low Value"
"16861",3,151.65,"Low Value"
"16863",4,481.35,"Low Value"
"16866",3,207.74,"Low Value"
"16869",5,805.62,"Mid Value"
"16871",7,2761.49,"High Value"
"16872",3,680.02,"Mid Value"
"16873",10,7066.31,"High Value"
"16875",9,2023.47,"High Value"
"16877",6,853.72,"Mid Value"
"16878",2,0.00,"Low Value"
"16880",7,1519.08,"High Value"
"16881",1,432.00,"Low Value"
"16882",3,705.12,"Mid Value"
"16883",2,276.73,"Low Value"
"16884",2,429.84,"Low Value"
"16885",3,471.51,"Low Value"
"16887",1,194.88,"Low Value"
"16889",3,1578.67,"High Value"
"16891",5,809.70,"Mid Value"
"16892",7,496.84,"Low Value"
"16893",1,145.93,"Low Value"
"16895",1,219.14,"Low Value"
"16897",3,213.03,"Low Value"
"16898",4,444.46,"Low Value"
"16899",6,1281.56,"High Value"
"16900",5,187.69,"Low Value"
"16902",1,1706.88,"High Value"
"16903",1,373.24,"Low Value"
"16904",16,3754.27,"High Value"
"16905",8,3085.48,"High Value"
"16906",4,579.77,"Mid Value"
"16907",5,981.65,"Mid Value"
"16909",2,364.14,"Low Value"
"16910",8,1510.06,"High Value"
"16912",14,2528.67,"High Value"
"16913",1,113.44,"Low Value"
"16914",1,208.46,"Low Value"
"16915",6,621.68,"Mid Value"
"16916",2,576.26,"Mid Value"
"16917",1,391.52,"Low Value"
"16918",7,1043.34,"High Value"
"16919",11,2596.45,"High Value"
"16921",1,169.79,"Low Value"
"16923",26,6666.83,"High Value"
"16924",4,739.50,"Mid Value"
"16926",1,230.25,"Low Value"
"16927",3,543.05,"Mid Value"
"16928",19,2781.50,"High Value"
"16929",7,1295.39,"High Value"
"16930",3,380.55,"Low Value"
"16931",21,4604.22,"High Value"
"16932",1,161.94,"Low Value"
"16933",5,530.08,"Mid Value"
"16934",2,950.93,"Mid Value"
"16936",1,262.68,"Low Value"
"16938",5,1903.13,"High Value"
"16940",3,3049.88,"High Value"
"16942",10,1894.11,"High Value"
"16943",3,816.73,"Mid Value"
"16945",19,4345.50,"High Value"
"16947",1,406.48,"Low Value"
"16948",3,435.02,"Low Value"
"16949",7,1161.27,"High Value"
"16950",3,1178.56,"High Value"
"16951",4,1262.75,"High Value"
"16952",2,167.61,"Low Value"
"16953",1,20.80,"Low Value"
"16954",9,2085.08,"High Value"
"16955",5,493.67,"Low Value"
"16956",2,292.34,"Low Value"
"16957",2,416.64,"Low Value"
"16959",1,117.35,"Low Value"
"16960",3,507.05,"Mid Value"
"16961",1,234.17,"Low Value"
"16963",1,110.55,"Low Value"
"16965",1,201.19,"Low Value"
"16966",10,2148.47,"High Value"
"16967",1,319.02,"Low Value"
"16968",2,439.43,"Low Value"
"16969",3,650.41,"Mid Value"
"16971",2,232.21,"Low Value"
"16976",1,251.52,"Low Value"
"16978",1,344.33,"Low Value"
"16979",8,1809.05,"High Value"
"16980",2,1078.96,"High Value"
"16982",1,384.06,"Low Value"
"16983",8,1920.20,"High Value"
"16984",5,4392.42,"High Value"
"16985",11,5461.62,"High Value"
"16986",2,1873.20,"High Value"
"16987",7,1625.05,"High Value"
"16988",1,126.12,"Low Value"
"16989",6,1133.25,"High Value"
"16990",1,179.00,"Low Value"
"16992",6,1601.86,"High Value"
"16995",1,-1.25,"Low Value"
"16996",9,1427.46,"High Value"
"16997",3,702.00,"Mid Value"
"16998",6,287.02,"Low Value"
"16999",2,484.82,"Low Value"
"17001",11,3989.57,"High Value"
"17002",4,1487.78,"High Value"
"17004",2,1412.94,"High Value"
"17006",4,781.78,"Mid Value"
"17007",7,877.43,"Mid Value"
"17010",2,185.46,"Low Value"
"17011",1,270.90,"Low Value"
"17014",4,565.58,"Mid Value"
"17015",3,1842.56,"High Value"
"17017",27,8574.11,"High Value"
"17018",2,920.10,"Mid Value"
"17019",4,1272.61,"High Value"
"17022",1,71.00,"Low Value"
"17024",3,95.85,"Low Value"
"17025",3,357.77,"Low Value"
"17026",2,154.83,"Low Value"
"17027",7,848.59,"Mid Value"
"17029",2,716.00,"Mid Value"
"17030",1,146.87,"Low Value"
"17031",2,380.35,"Low Value"
"17033",3,1030.14,"High Value"
"17034",4,734.57,"Mid Value"
"17035",3,388.33,"Low Value"
"17037",2,1253.22,"High Value"
"17038",1,112.40,"Low Value"
"17040",1,449.73,"Low Value"
"17041",4,1065.77,"High Value"
"17042",5,1044.38,"High Value"
"17043",4,1735.18,"High Value"
"17044",3,897.43,"Mid Value"
"17045",3,339.44,"Low Value"
"17046",1,642.02,"Mid Value"
"17047",3,1100.90,"High Value"
"17048",6,864.32,"Mid Value"
"17049",11,5594.78,"High Value"
"17050",6,3228.84,"High Value"
"17051",1,247.14,"Low Value"
"17052",1,413.75,"Low Value"
"17053",2,496.38,"Low Value"
"17054",6,1353.83,"High Value"
"17058",3,1179.89,"High Value"
"17059",5,3095.04,"High Value"
"17060",1,234.24,"Low Value"
"17061",12,5116.13,"High Value"
"17062",5,534.47,"Mid Value"
"17063",11,1421.59,"High Value"
"17064",3,859.35,"Mid Value"
"17065",1,-112.35,"Low Value"
"17068",22,4531.34,"High Value"
"17069",13,2655.22,"High Value"
"17070",1,312.14,"Low Value"
"17071",14,2385.48,"High Value"
"17073",4,1446.09,"High Value"
"17075",5,813.77,"Mid Value"
"17076",3,841.08,"Mid Value"
"17078",2,378.20,"Low Value"
"17079",1,118.80,"Low Value"
"17080",3,285.50,"Low Value"
"17081",2,290.16,"Low Value"
"17082",2,2003.85,"High Value"
"17083",3,1405.78,"High Value"
"17084",2,2949.75,"High Value"
"17085",6,1555.05,"High Value"
"17086",6,2050.08,"High Value"
"17088",4,1991.01,"High Value"
"17090",8,2041.85,"High Value"
"17091",10,3802.81,"High Value"
"17092",4,1777.78,"High Value"
"17094",2,270.20,"Low Value"
"17095",6,1088.20,"High Value"
"17096",7,992.68,"Mid Value"
"17097",9,937.92,"Mid Value"
"17100",2,971.74,"Mid Value"
"17101",4,1621.73,"High Value"
"17102",1,25.50,"Low Value"
"17105",2,665.78,"Mid Value"
"17107",7,10380.43,"High Value"
"17109",8,869.68,"Mid Value"
"17110",1,163.30,"Low Value"
"17111",1,248.61,"Low Value"
"17114",10,747.22,"Mid Value"
"17115",5,806.90,"Mid Value"
"17117",1,116.20,"Low Value"
"17118",1,157.02,"Low Value"
"17119",3,593.61,"Mid Value"
"17120",1,307.46,"Low Value"
"17122",1,138.32,"Low Value"
"17123",1,345.30,"Low Value"
"17124",1,298.89,"Low Value"
"17125",1,259.35,"Low Value"
"17126",7,991.85,"Mid Value"
"17128",1,157.09,"Low Value"
"17131",5,2463.17,"High Value"
"17133",7,4892.24,"High Value"
"17134",2,425.00,"Low Value"
"17135",7,1139.73,"High Value"
"17138",1,380.50,"Low Value"
"17139",15,10585.57,"High Value"
"17140",1,465.32,"Low Value"
"17142",1,579.00,"Mid Value"
"17144",2,984.57,"Mid Value"
"17146",3,749.78,"Mid Value"
"17147",6,1679.64,"High Value"
"17148",1,124.88,"Low Value"
"17152",4,1503.50,"High Value"
"17153",1,213.78,"Low Value"
"17154",1,329.34,"Low Value"
"17155",2,251.70,"Low Value"
"17157",3,306.55,"Low Value"
"17158",3,1266.97,"High Value"
"17159",4,1534.73,"High Value"
"17160",6,3518.03,"High Value"
"17162",11,1707.21,"High Value"
"17163",2,293.10,"Low Value"
"17164",8,2466.40,"High Value"
"17165",1,158.68,"Low Value"
"17166",3,189.49,"Low Value"
"17169",4,816.88,"Mid Value"
"17171",1,224.91,"Low Value"
"17172",2,313.26,"Low Value"
"17173",9,3755.65,"High Value"
"17174",1,59.90,"Low Value"
"17175",5,1430.94,"High Value"
"17176",1,306.13,"Low Value"
"17179",3,711.79,"Mid Value"
"17180",6,780.38,"Mid Value"
"17181",2,239.92,"Low Value"
"17183",8,3286.91,"High Value"
"17186",2,144.00,"Low Value"
"17187",1,203.95,"Low Value"
"17188",9,2275.58,"High Value"
"17189",2,384.40,"Low Value"
"17190",3,249.74,"Low Value"
"17191",7,2095.13,"High Value"
"17193",9,1674.46,"High Value"
"17194",2,262.62,"Low Value"
"17197",1,1013.01,"High Value"
"17198",3,692.22,"Mid Value"
"17201",1,342.63,"Low Value"
"17203",6,3563.85,"High Value"
"17204",9,1352.91,"High Value"
"17205",1,384.08,"Low Value"
"17206",1,204.24,"Low Value"
"17211",9,2299.67,"High Value"
"17212",1,226.85,"Low Value"
"17213",11,2741.08,"High Value"
"17214",7,984.12,"Mid Value"
"17217",1,113.50,"Low Value"
"17218",10,1960.72,"High Value"
"17219",1,114.23,"Low Value"
"17220",14,3198.25,"High Value"
"17221",2,335.13,"Low Value"
"17222",1,354.15,"Low Value"
"17223",2,426.79,"Low Value"
"17226",1,393.49,"Low Value"
"17227",6,939.32,"Mid Value"
"17228",8,1906.09,"High Value"
"17229",2,318.76,"Low Value"
"17230",11,3466.67,"High Value"
"17231",14,3127.82,"High Value"
"17232",2,421.52,"Low Value"
"17233",1,190.88,"Low Value"
"17234",1,149.89,"Low Value"
"17235",2,550.06,"Mid Value"
"17236",6,916.13,"Mid Value"
"17237",2,314.69,"Low Value"
"17238",17,3744.65,"High Value"
"17239",2,379.95,"Low Value"
"17242",2,1135.04,"High Value"
"17243",30,8628.55,"High Value"
"17244",1,954.90,"Mid Value"
"17245",1,171.45,"Low Value"
"17247",1,282.19,"Low Value"
"17248",1,318.65,"Low Value"
"17250",2,384.52,"Low Value"
"17251",1,283.28,"Low Value"
"17252",2,353.86,"Low Value"
"17253",1,178.26,"Low Value"
"17254",2,272.44,"Low Value"
"17255",2,298.41,"Low Value"
"17256",2,240.00,"Low Value"
"17259",2,603.37,"Mid Value"
"17262",5,1253.36,"High Value"
"17263",1,63.44,"Low Value"
"17265",2,562.90,"Mid Value"
"17266",3,310.64,"Low Value"
"17267",2,317.62,"Low Value"
"17268",4,763.64,"Mid Value"
"17272",5,2144.53,"High Value"
"17274",1,111.98,"Low Value"
"17277",2,1065.35,"High Value"
"17278",1,246.04,"Low Value"
"17279",1,187.83,"Low Value"
"17282",3,1703.41,"High Value"
"17284",7,1641.68,"High Value"
"17286",1,153.92,"Low Value"
"17287",7,1064.11,"High Value"
"17288",7,1419.73,"High Value"
"17289",4,936.16,"Mid Value"
"17290",2,525.24,"Mid Value"
"17291",1,550.80,"Mid Value"
"17293",9,1875.11,"High Value"
"17295",3,556.95,"Mid Value"
"17297",1,131.78,"Low Value"
"17298",2,498.42,"Low Value"
"17299",4,669.11,"Mid Value"
"17301",1,197.63,"Low Value"
"17302",6,1119.93,"High Value"
"17303",1,250.04,"Low Value"
"17306",21,8600.73,"High Value"
"17307",1,-152.64,"Low Value"
"17309",1,82.75,"Low Value"
"17311",2,1384.85,"High Value"
"17312",3,644.30,"Mid Value"
"17313",2,2288.13,"High Value"
"17314",11,2514.76,"High Value"
"17315",43,6204.46,"High Value"
"17317",5,2524.02,"High Value"
"17320",3,1200.62,"High Value"
"17321",2,700.86,"Mid Value"
"17323",9,908.99,"Mid Value"
"17324",4,990.23,"Mid Value"
"17325",1,96.80,"Low Value"
"17329",2,523.11,"Mid Value"
"17330",2,363.90,"Low Value"
"17331",1,175.20,"Low Value"
"17333",1,494.25,"Low Value"
"17334",3,306.60,"Low Value"
"17337",7,1944.32,"High Value"
"17338",10,6612.18,"High Value"
"17339",2,243.36,"Low Value"
"17340",16,11891.18,"High Value"
"17341",3,781.36,"Mid Value"
"17343",1,193.64,"Low Value"
"17344",1,160.57,"Low Value"
"17345",4,537.74,"Mid Value"
"17346",16,2611.58,"High Value"
"17347",1,228.96,"Low Value"
"17348",5,1159.52,"High Value"
"17349",1,110.75,"Low Value"
"17350",5,1256.19,"High Value"
"17351",3,587.15,"Mid Value"
"17353",2,1740.00,"High Value"
"17354",1,1393.06,"High Value"
"17356",1,178.22,"Low Value"
"17357",2,388.14,"Low Value"
"17358",2,365.85,"Low Value"
"17359",1,127.86,"Low Value"
"17360",3,585.79,"Mid Value"
"17361",3,488.20,"Low Value"
"17362",2,312.23,"Low Value"
"17364",12,4455.73,"High Value"
"17365",8,4801.56,"High Value"
"17367",1,168.40,"Low Value"
"17368",9,1349.52,"High Value"
"17370",4,446.18,"Low Value"
"17371",3,423.89,"Low Value"
"17372",8,1342.68,"High Value"
"17373",4,646.92,"Mid Value"
"17374",2,495.77,"Low Value"
"17375",4,372.50,"Low Value"
"17376",2,203.20,"Low Value"
"17377",21,3925.92,"High Value"
"17379",1,404.66,"Low Value"
"17381",30,20272.43,"High Value"
"17382",1,65.4,"Low Value"
"17383",1,199.29,"Low Value"
"17384",2,336.40,"Low Value"
"17385",1,261.11,"Low Value"
"17386",6,2686.42,"High Value"
"17387",2,784.11,"Mid Value"
"17388",4,1259.56,"High Value"
"17389",43,31300.08,"High Value"
"17391",2,508.80,"Mid Value"
"17392",2,457.91,"Low Value"
"17394",1,203.87,"Low Value"
"17396",8,7330.80,"High Value"
"17397",2,696.41,"Mid Value"
"17398",3,653.38,"Mid Value"
"17400",5,2129.96,"High Value"
"17402",13,2633.85,"High Value"
"17403",1,281.62,"Low Value"
"17404",18,30300.82,"High Value"
"17405",5,967.22,"Mid Value"
"17406",5,1928.72,"High Value"
"17408",1,32.65,"Low Value"
"17409",2,771.85,"Mid Value"
"17410",5,1214.72,"High Value"
"17411",4,748.94,"Mid Value"
"17412",7,1258.06,"High Value"
"17414",2,778.00,"Mid Value"
"17415",1,507.84,"Mid Value"
"17416",9,6838.34,"High Value"
"17418",2,463.46,"Low Value"
"17419",14,4200.97,"High Value"
"17420",3,598.83,"Mid Value"
"17422",10,1853.13,"High Value"
"17423",4,663.63,"Mid Value"
"17425",2,759.17,"Mid Value"
"17426",7,5022.26,"High Value"
"17427",1,100.80,"Low Value"
"17428",33,17078.45,"High Value"
"17429",4,512.12,"Mid Value"
"17430",2,265.76,"Low Value"
"17431",1,403.30,"Low Value"
"17432",2,365.76,"Low Value"
"17433",1,303.16,"Low Value"
"17434",9,2333.42,"High Value"
"17436",2,216.30,"Low Value"
"17438",2,378.30,"Low Value"
"17440",5,177.10,"Low Value"
"17442",10,2210.26,"High Value"
"17443",1,534.24,"Mid Value"
"17444",3,2940.04,"High Value"
"17446",2,120.90,"Low Value"
"17447",2,541.53,"Mid Value"
"17448",1,-4287.63,"Low Value"
"17449",8,2504.86,"High Value"
"17450",55,187482.17,"High Value"
"17451",10,1648.95,"High Value"
"17453",2,486.72,"Low Value"
"17454",4,517.53,"Mid Value"
"17455",1,131.70,"Low Value"
"17456",1,249.86,"Low Value"
"17457",5,1737.70,"High Value"
"17458",1,316.50,"Low Value"
"17459",2,657.30,"Mid Value"
"17460",8,452.63,"Low Value"
"17461",3,757.46,"Mid Value"
"17462",3,662.94,"Mid Value"
"17463",6,1881.36,"High Value"
"17464",1,289.96,"Low Value"
"17466",2,763.28,"Mid Value"
"17468",2,137.00,"Low Value"
"17469",6,1843.06,"High Value"
"17470",5,1125.07,"High Value"
"17472",3,710.29,"Mid Value"
"17475",1,194.37,"Low Value"
"17480",2,506.51,"Mid Value"
"17481",5,1249.34,"High Value"
"17483",3,414.04,"Low Value"
"17486",1,396.87,"Low Value"
"17489",2,376.64,"Low Value"
"17490",11,1926.88,"High Value"
"17491",11,3541.92,"High Value"
"17492",1,374.57,"Low Value"
"17495",2,497.56,"Low Value"
"17496",1,271.05,"Low Value"
"17498",1,272.22,"Low Value"
"17499",1,622.88,"Mid Value"
"17500",3,1138.00,"High Value"
"17501",2,288.60,"Low Value"
"17502",4,689.10,"Mid Value"
"17503",2,558.96,"Mid Value"
"17504",10,2745.28,"High Value"
"17505",2,1145.84,"High Value"
"17506",2,294.29,"Low Value"
"17507",2,605.58,"Mid Value"
"17508",1,387.31,"Low Value"
"17509",11,6100.74,"High Value"
"17510",1,308.48,"Low Value"
"17511",46,88125.38,"High Value"
"17512",11,2920.04,"High Value"
"17513",1,513.20,"Mid Value"
"17514",1,208.65,"Low Value"
"17515",4,639.02,"Mid Value"
"17516",5,768.08,"Mid Value"
"17517",1,153.94,"Low Value"
"17519",7,1839.07,"High Value"
"17520",1,546.81,"Mid Value"
"17521",4,721.96,"Mid Value"
"17522",5,1070.71,"High Value"
"17523",4,652.74,"Mid Value"
"17524",1,145.00,"Low Value"
"17525",1,422.70,"Low Value"
"17526",8,706.70,"Mid Value"
"17527",6,888.86,"Mid Value"
"17528",11,3540.10,"High Value"
"17530",10,2385.00,"High Value"
"17531",2,293.45,"Low Value"
"17534",1,223.36,"Low Value"
"17535",1,164.40,"Low Value"
"17536",1,76.50,"Low Value"
"17537",2,897.62,"Mid Value"
"17538",1,98.42,"Low Value"
"17540",3,570.40,"Mid Value"
"17542",1,170.75,"Low Value"
"17545",3,645.96,"Mid Value"
"17547",1,-11.80,"Low Value"
"17548",3,-141.48,"Low Value"
"17549",2,148.86,"Low Value"
"17550",3,267.16,"Low Value"
"17551",1,306.84,"Low Value"
"17552",6,909.96,"Mid Value"
"17553",1,1487.60,"High Value"
"17554",5,1952.45,"High Value"
"17555",2,483.26,"Low Value"
"17556",1,157.90,"Low Value"
"17557",3,541.46,"Mid Value"
"17560",5,854.95,"Mid Value"
"17561",1,167.62,"Low Value"
"17562",8,1107.38,"High Value"
"17564",3,454.01,"Low Value"
"17566",2,901.21,"Mid Value"
"17567",10,4012.56,"High Value"
"17569",1,344.14,"Low Value"
"17571",4,1498.51,"High Value"
"17572",4,226.75,"Low Value"
"17573",4,362.90,"Low Value"
"17574",1,185.65,"Low Value"
"17576",22,3457.78,"High Value"
"17578",2,124.74,"Low Value"
"17579",4,440.20,"Low Value"
"17580",3,215.72,"Low Value"
"17581",31,10736.11,"High Value"
"17582",1,175.27,"Low Value"
"17584",3,1227.30,"High Value"
"17585",4,1133.07,"High Value"
"17588",3,1240.20,"High Value"
"17589",4,2404.17,"High Value"
"17590",3,1479.22,"High Value"
"17591",8,2215.02,"High Value"
"17593",6,3911.56,"High Value"
"17594",2,993.18,"Mid Value"
"17595",2,388.79,"Low Value"
"17596",7,2827.93,"High Value"
"17597",1,2044.37,"High Value"
"17600",1,161.67,"Low Value"
"17601",1,116.01,"Low Value"
"17602",8,5050.77,"High Value"
"17603",5,-1165.30,"Low Value"
"17604",2,309.36,"Low Value"
"17608",2,193.42,"Low Value"
"17609",6,1103.92,"High Value"
"17611",19,3947.87,"High Value"
"17612",10,1992.76,"High Value"
"17613",17,4509.37,"High Value"
"17614",1,390.07,"Low Value"
"17615",3,329.60,"Low Value"
"17616",3,571.20,"Mid Value"
"17618",3,971.58,"Mid Value"
"17619",1,218.52,"Low Value"
"17620",1,81.44,"Low Value"
"17621",4,1336.10,"High Value"
"17623",1,527.05,"Mid Value"
"17624",2,843.48,"Mid Value"
"17625",4,2047.00,"High Value"
"17628",1,75.75,"Low Value"
"17629",9,1784.12,"High Value"
"17630",2,503.60,"Mid Value"
"17631",3,528.33,"Mid Value"
"17633",6,1242.34,"High Value"
"17634",9,2361.97,"High Value"
"17636",2,265.93,"Low Value"
"17637",2,547.06,"Mid Value"
"17639",1,108.50,"Low Value"
"17640",1,621.66,"Mid Value"
"17642",2,712.29,"Mid Value"
"17643",1,101.55,"Low Value"
"17644",17,2768.98,"High Value"
"17646",4,995.66,"Mid Value"
"17647",1,133.06,"Low Value"
"17648",5,1789.55,"High Value"
"17649",2,861.74,"Mid Value"
"17650",1,166.08,"Low Value"
"17651",14,3886.67,"High Value"
"17652",18,4737.13,"High Value"
"17653",5,1175.88,"High Value"
"17654",1,117.55,"Low Value"
"17655",8,2571.74,"High Value"
"17656",5,1674.69,"High Value"
"17658",3,485.88,"Low Value"
"17659",14,2954.75,"High Value"
"17660",1,196.00,"Low Value"
"17663",9,1788.27,"High Value"
"17664",2,604.64,"Mid Value"
"17666",2,728.16,"Mid Value"
"17667",5,2055.51,"High Value"
"17668",2,347.75,"Low Value"
"17669",7,3406.72,"High Value"
"17670",1,205.70,"Low Value"
"17671",6,1284.08,"High Value"
"17672",4,3106.62,"High Value"
"17673",7,1622.22,"High Value"
"17674",2,551.04,"Mid Value"
"17675",41,20098.10,"High Value"
"17676",7,1383.27,"High Value"
"17677",43,16219.22,"High Value"
"17678",1,298.11,"Low Value"
"17679",2,1992.11,"High Value"
"17680",1,184.40,"Low Value"
"17682",7,2459.33,"High Value"
"17684",1,239.41,"Low Value"
"17685",7,3191.53,"High Value"
"17686",7,5739.46,"High Value"
"17690",16,4748.45,"High Value"
"17691",2,290.40,"Low Value"
"17692",5,733.44,"Mid Value"
"17693",3,187.02,"Low Value"
"17694",1,283.12,"Low Value"
"17695",2,765.34,"Mid Value"
"17696",14,2201.05,"High Value"
"17697",1,338.95,"Low Value"
"17698",1,154.95,"Low Value"
"17700",6,2508.89,"High Value"
"17701",1,417.95,"Low Value"
"17702",6,1719.72,"High Value"
"17703",3,798.74,"Mid Value"
"17704",2,885.19,"Mid Value"
"17705",10,1781.12,"High Value"
"17706",22,10097.37,"High Value"
"17707",2,152.40,"Low Value"
"17708",2,267.08,"Low Value"
"17709",1,137.45,"Low Value"
"17711",2,385.10,"Low Value"
"17712",1,522.91,"Mid Value"
"17714",1,153.00,"Low Value"
"17715",1,326.40,"Low Value"
"17716",12,5505.79,"High Value"
"17718",1,139.35,"Low Value"
"17719",18,5367.80,"High Value"
"17720",4,1195.94,"High Value"
"17722",6,2380.64,"High Value"
"17723",6,3276.40,"High Value"
"17724",4,995.65,"Mid Value"
"17725",14,3371.13,"High Value"
"17727",2,1042.55,"High Value"
"17728",5,2515.68,"High Value"
"17730",15,5288.83,"High Value"
"17731",5,878.20,"Mid Value"
"17732",1,303.97,"Low Value"
"17733",2,692.19,"Mid Value"
"17734",3,700.63,"Mid Value"
"17735",19,13110.02,"High Value"
"17736",4,337.49,"Low Value"
"17737",2,168.24,"Low Value"
"17738",5,1863.35,"High Value"
"17739",8,2786.05,"High Value"
"17742",2,355.11,"Low Value"
"17744",7,2291.08,"High Value"
"17746",2,98.80,"Low Value"
"17747",2,64.65,"Low Value"
"17749",2,674.52,"Mid Value"
"17750",9,1797.57,"High Value"
"17752",1,80.64,"Low Value"
"17754",6,1739.92,"High Value"
"17757",31,5585.49,"High Value"
"17758",8,3456.70,"High Value"
"17759",3,834.99,"Mid Value"
"17760",2,287.59,"Low Value"
"17761",1,712.78,"Mid Value"
"17763",1,15.00,"Low Value"
"17764",2,818.82,"Mid Value"
"17765",3,371.88,"Low Value"
"17767",1,271.20,"Low Value"
"17768",3,2273.18,"High Value"
"17769",12,3960.63,"High Value"
"17770",5,1143.27,"High Value"
"17771",2,245.81,"Low Value"
"17772",2,182.77,"Low Value"
"17774",5,1215.46,"High Value"
"17775",1,56.40,"Low Value"
"17777",3,665.86,"Mid Value"
"17779",5,642.17,"Mid Value"
"17781",2,188.02,"Low Value"
"17783",2,283.47,"Low Value"
"17785",1,131.94,"Low Value"
"17786",2,278.74,"Low Value"
"17787",4,1865.19,"High Value"
"17788",2,1117.90,"High Value"
"17789",1,225.90,"Low Value"
"17790",14,1965.55,"High Value"
"17791",1,106.10,"Low Value"
"17793",1,323.04,"Low Value"
"17795",2,350.39,"Low Value"
"17796",4,697.90,"Mid Value"
"17797",3,780.43,"Mid Value"
"17799",11,3026.08,"High Value"
"17800",9,1199.01,"High Value"
"17802",4,1251.84,"High Value"
"17805",1,512.31,"Mid Value"
"17806",1,546.04,"Mid Value"
"17809",15,4627.62,"High Value"
"17811",51,7677.71,"High Value"
"17812",4,732.16,"Mid Value"
"17813",7,1714.60,"High Value"
"17816",4,36.56,"Low Value"
"17817",3,387.68,"Low Value"
"17819",8,3661.07,"High Value"
"17820",2,-24.05,"Low Value"
"17824",1,298.40,"Low Value"
"17827",5,1995.46,"High Value"
"17828",9,1599.97,"High Value"
"17829",1,889.24,"Mid Value"
"17830",3,398.70,"Low Value"
"17831",1,35.40,"Low Value"
"17832",1,155.37,"Low Value"
"17835",3,350.64,"Low Value"
"17836",1,110.21,"Low Value"
"17837",10,1560.53,"High Value"
"17838",6,2312.70,"High Value"
"17839",1,338.80,"Low Value"
"17841",169,40340.78,"High Value"
"17843",1,205.48,"Low Value"
"17844",1,51.56,"Low Value"
"17846",1,2033.1,"High Value"
"17848",9,901.20,"Mid Value"
"17849",4,605.80,"Mid Value"
"17850",35,5288.63,"High Value"
"17852",2,114.34,"Low Value"
"17854",2,311.26,"Low Value"
"17855",1,208.97,"Low Value"
"17856",6,1393.79,"High Value"
"17857",25,26763.34,"High Value"
"17858",12,5155.66,"High Value"
"17859",1,148.21,"Low Value"
"17860",1,252.80,"Low Value"
